Values,Values_14_11_25,Values_14_19_56,Values_14_28_26,Values_14_38_27,Values_14_48_52,Values_14_57_44,Values_15_06_05,Values_15_14_26,Values_15_22_48,Values_15_31_10,Values_15_39_32,Values_15_47_56,Values_15_56_18,Values_16_04_40,Values_16_13_01,Values_16_21_22,Values_16_29_43,Values_16_38_03,Values_16_46_25,Values_16_54_49,Values_17_03_11,Values_17_11_32,Values_17_19_54,Values_17_28_15,Values_17_36_36,Values_17_45_00,Values_17_53_21,Values_18_01_41,Values_18_10_03,Values_18_18_24,Values_18_26_45,Values_18_35_07,Values_18_43_28,Values_18_51_50,Values_19_00_12,Values_19_08_32,Values_19_16_54,Values_19_25_15,Values_19_33_36,Values_19_41_57,Values_19_50_19,Values_19_58_39,Values_20_07_00,Values_20_15_21,Values_20_23_41,Values_20_32_02,Values_20_40_22,Values_20_48_43,Values_20_57_04,Values_21_05_25,Values_21_13_49,Values_21_22_10,Values_21_30_32,Values_21_38_55,Values_21_47_17,Values_21_55_37,Values_22_03_57,Values_22_12_18,Values_22_20_39,Values_22_29_01,Values_22_37_22,Values_22_46_17,Values_22_54_51,Values_22_58_05
2.99402627913098,2.9307052338185864,2.834372668255064,2.7792390507587355,2.766444044030684,2.765265618559954,2.7666357515869064,2.768887739533789,2.771263162313783,2.7734475825807885,2.775372557501905,2.7770521613804733,2.77851814015612,2.779805709218013,2.7809529644818545,2.782000961674864,2.782992487296701,2.7839702946400218,2.78497555471786,2.786046802701103,2.7872193561461533,2.7885250689340726,2.789992278664147,2.791645838362767,2.793507162035876,2.7955942455197675,2.7979216471519086,2.800500428450288,2.80333806531005,2.8064383471854977,2.809801285828044,2.813423057429512,2.817296001896092,2.8214087008034032,2.8257461508019337,2.8302900424297843,2.8350191454757567,2.8399097925021057,2.844936442914006,2.850072302036726,2.855289964588417,2.8605620499544098,2.8658617981641483,2.8711636000668035,2.8764434418371283,2.8816792518604823,2.886851145922767,2.8919415736341065,2.896935374687941,2.901819757280341,2.9065842131621253,2.9112203843453925,2.915721895845268,2.920084167383044,2.924304215034323,2.928380451705732,2.932312493251969,2.93610097510749,2.9397473826936342,2.943253897491781,2.9466232595826223,2.949858646672834,2.9529635690229963,2.955941779307589,2.957041086555877
3.015371444338836,2.953440718849366,2.8529695456445494,2.792904257410454,2.776007530865365,2.7723719274217937,2.7723782416419533,2.773914782734757,2.7759654269583685,2.7780539206091284,2.7800117093605827,2.7817949349424085,2.7834039730433324,2.7848578189433506,2.7861862067942287,2.787425513529513,2.7886153583042925,2.7897958228772786,2.791005498289897,2.792280323111397,2.793653020433837,2.79515291325072,2.796805937647266,2.7986347298116354,2.8006587127037363,2.802894144889016,2.8053541186689994,2.808048510382309,2.8109838955334787,2.8141634476435,2.81758684312654,2.8212501962013485,2.825146047330305,2.8292634263115763,2.833588006372261,2.838102359003406,2.842786310805616,2.847617394517978,2.852571377629177,2.857622844425125,2.862745802493767,2.867914282793372,2.8731029037543667,2.8782873741826185,2.883444915957876,2.8885545949750595,2.8935975562052736,2.8985571653745845,2.903419065151812,2.9081711572927804,2.912803524273139,2.917308304520878,2.921679534809408,2.925912972049217,2.930005904918335,2.93395696381928,2.937765935708551,2.9414335885204075,2.944961508381164,2.948351951508376,2.951607711644689,2.954732003126584,2.957728359098921,2.960600544007719,2.9616602286870473
3.0332541790946594,2.9754673021015936,2.8727574808749257,2.808872315642293,2.7884194438900125,2.782658022161214,2.781550874208901,2.782579765877609,2.7844886535275366,2.7866488150475024,2.78879673032506,2.790833799925534,2.792731200420864,2.7944932186941247,2.796142253146857,2.797710659001821,2.799235268496506,2.800753669668968,2.802301906551864,2.8039132529309856,2.805617700397958,2.8074418586381444,2.809409051320639,2.8115394705700125,2.813850313574711,2.81635586595242,2.819067522393597,2.8219937506998822,2.8251400144074634,2.8285086745592505,2.832098893796342,2.835906566974415,2.839924301529229,2.844141468197361,2.8485443378872835,2.8531163140787434,2.857838262006946,2.862688927261124,2.86764542815068,2.872683799091723,2.877779557736104,2.882908266776514,2.888046062636975,2.893170127282516,2.898259085201603,2.903293314589712,2.908255168714337,2.9131291096430627,2.917901761588575,2.922561894475824,2.927100350324868,2.931509925626446,2.9357852224098444,2.939922479501341,2.9439193938139967,2.9477749397048507,2.951489192627548,2.9550631616028915,2.9584986335986807,2.9617980316831702,2.9649642878245426,2.9680007304939138,2.970910986663476,2.973698897421697,2.974727049932795
3.047559775811981,2.996544560694817,2.8935078104730323,2.8269591955876123,2.8035311725789125,2.795987844060894,2.794016446499125,2.7947370461353307,2.796674481722526,2.7990586773957,2.8015374358313383,2.8039613202778644,2.806274901548496,2.808469515756844,2.810561399749776,2.8125796418679334,2.81455874087578,2.8165340299683286,2.818539093972382,2.8206045245037514,2.8227574919038303,2.825021753767635,2.827417850081458,2.829963336937427,2.832672981576568,2.835558886566205,2.838630537793461,2.841894786180972,2.8453557812247485,2.8490148788325875,2.8528705476394447,2.8569182982550205,2.861150658380942,2.865557213809508,2.870124730432188,2.874837366137308,2.879676973706073,2.884623487678525,2.889655380420369,2.8947501660179453,2.899884926457579,2.905036832937378,2.910183636392292,2.915304105092733,2.9203783926025904,2.9253883258719022,2.9303176096942902,2.935151949511852,2.9398790992671406,2.9444888441154267,2.948972929671811,2.95332495003098,2.957540206374157,2.961615546885884,2.965549197179219,2.9693405887685564,2.972990191455727,2.97649935391166,2.979870155403197,2.9831052704678016,2.9862078474046942,2.989181400775537,2.992029717569792,2.9947567763329164,2.995762115285074
3.058176717563972,3.016395490241612,2.914917093796762,2.8468822492270847,2.8210831057307324,2.812106687036012,2.809513255097192,2.8101114119555857,2.812230273952002,2.814971110225092,2.8179003994880185,2.8208224459490467,2.8236582078507184,2.8263880591701884,2.829023387479753,2.831590860388782,2.834123166156421,2.8366536819025048,2.83921367652731,2.8418310949205057,2.844530246823622,2.847331946549092,2.850253823379316,2.853310645797293,2.856514583029678,2.85987537596645,2.8634004170532457,2.867094753379437,2.870961034336647,2.874999428481716,2.879207534932505,2.8835803140676144,2.8881100601822003,2.892786435465014,2.8975965796649845,2.9025253037089014,2.9075553681050006,2.9126678393286327,2.917842510207682,2.923058364259995,2.92829406017158,2.9335284112262805,2.9387408357312825,2.943911758049418,2.949022944899029,2.9540577675890534,2.959001386804716,2.963840861843466,2.968565190535797,2.9731652889342475,2.977633921561292,2.981965593526588,2.986156415436288,2.9902039510213347,2.994107056012006,2.997865715267264,3.0014808836266944,3.00495433449286,3.0082885189196475,3.0114864369191325,3.0145515218268675,3.017487537933341,3.0202984910829525,3.022988551601236,3.0239799626679433
3.06499518465635,3.0347102430814643,2.936610856721185,2.868262854933957,2.840706735099974,2.830643530359933,2.8276580760323995,2.828301926195385,2.830733942730624,2.8339407857534606,2.837415915167192,2.840922569006037,2.844361450076541,2.847704166578288,2.850958691674906,2.854150199555457,2.857310154154701,2.8604703317078264,2.8636598825999555,2.866904193530098,2.870224726187122,2.873639310467822,2.877162585431617,2.880806424680264,2.884580271941144,2.888491364236558,2.892544847874595,2.8967438063027577,2.901089224820202,2.9055799191718834,2.9102124546538786,2.9149810808957586,2.919877704708248,2.924891919685518,2.930011106101858,2.935220608647699,2.940503992451533,2.9458433706940013,2.9512197905184467,2.9566136584446228,2.962005183174379,2.9673748125730275,2.9727036428862057,2.977973781639738,2.983168650368061,2.988273218852127,2.993274167987629,2.9981599832099426,3.002920984336781,3.0075493002526064,3.012038798389419,3.016384979414154,3.020584847162544,3.0246367629455904,3.028540292069162,3.032296049022392,3.0359055463788294,3.039371051116684,3.0426954509330977,3.0458821321498464,3.0489348699994587,3.051857731494563,3.054654990611315,3.057331055196557,3.058317113214067
3.067905608942444,3.051150689888764,2.958149577910232,2.890632109637352,2.861930113556274,2.851116868578633,2.8479527430671583,2.8487894623281385,2.851642572016866,2.855399228201394,2.8594889812992808,2.863639727835753,2.867735585902373,2.8717417696426337,2.875664373864641,2.8795280735448623,2.8833637482749688,2.8872019790084664,2.8910700456001472,2.89499091644214,2.898983269257123,2.903061959190561,2.9072386046999563,2.9115221239438864,2.9159191513301432,2.920434317954117,2.925070407488398,2.929828411848604,2.9347075155740607,2.9397050385570203,2.944816365199161,2.950034885645324,2.9553519712588363,2.9607570023474885,2.966237460808597,2.9717790944468745,2.9773661529270123,2.9829816886709346,2.988607909986833,2.994226568804708,2.999819362548071,3.0053683288740807,3.010856213370648,3.016266793541796,3.021585146787109,3.0267978551627985,3.0318931446519755,3.036860960997165,3.0416929876720107,3.0463826138323995,3.0509248614232463,3.0553162809906214,3.059554825379293,3.0636397096499874,3.067571264367655,3.071350788152836,3.074980404099817,3.0784629234472285,3.081801718854633,3.0850006087468813,3.0880637534451845,3.090995563265116,3.093800618326507,3.096483599520592,3.0974721068191227
3.0667973357992886,3.0653555720014483,2.979036720911584,2.913439492610398,2.884186653402164,2.8729440223867457,2.869794272416106,2.8709478284476457,2.87430466346283,2.878668261269462,2.8834139959043164,2.888240573689041,2.893019447560605,2.897711943227926,2.9023238870584773,2.906880497527834,2.9114127511156407,2.9159504809081325,2.920519388949483,2.9251402127225163,2.9298289592882854,2.9345975683750707,2.9394546564574098,2.94440617310656,2.949455904724229,2.954605816723537,2.9598562526773744,2.9652060204643504,2.970652398583544,2.9761910950854302,2.981816188791152,2.98752007903073,2.9932934658977306,2.999125378368108,3.005003262064743,3.0109131325810505,3.0168397937660325,3.022767114190199,3.0286783495602747,3.0345564945284367,3.040384644985607,3.046146351464676,3.051825945748055,3.057408825904839,3.0628816890643487,3.068232705884632,3.073451635130163,3.0785298806250365,3.0834604959589926,3.0882381442796016,3.0928590216327647,3.0973207525903788,3.1016222665204447,3.105763662063413,3.109746066286271,3.113571493842952,3.117242710297528,3.1207631026636093,3.124136559277599,3.127367360316277,3.130460079591913,3.133419497767474,3.136250526737179,3.138958144641336,3.1399557195947874
3.061557456328737,3.0769459719452525,2.998728463246765,2.936064217728591,2.906827031590883,2.895453695738877,2.8924882661861604,2.894058159979633,2.897975625518981,2.9029766683822533,2.908392635229342,2.913899495060851,2.9193601262395004,2.924734555786221,2.930029992667105,2.9352732679073377,2.94049616192133,2.945728238143692,2.950993950270442,2.9563120339417983,2.961695983835952,2.967154930278177,2.9726945534208045,2.978317867459807,2.98402581698436,2.9898176847750304,2.995691337098666,3.001643342603105,3.0076690024663466,3.013762327241055,3.0199159917945297,3.0261212952555785,3.032368147869776,3.0386451014903413,3.0449394346095566,3.05123729698168,3.0575239126282305,3.0637838342767734,3.070001237385915,3.07616023817117,3.08224521818386,3.088241137881834,3.094133823237595,3.09991021247868,3.1055585538755013,3.111068549741395,3.1164314458029674,3.1216400684914247,3.1266888154089507,3.131573605871784,3.136291799345861,3.1408420897601568,3.1452243832725104,3.1494396663130466,3.153489869716925,3.157377733721241,3.161106677537177,3.1646806762144064,3.1681041466712543,3.1713818440388555,3.174518768854893,3.177520085199581,3.1803910495076475,3.1831369495380093,3.184148697039846
3.0520698754030247,3.0855308116646167,3.016644635378817,2.957828779375019,2.9291337347956303,2.917901308291312,2.915265094380334,2.917326034907022,2.9218359014096023,2.9274793957985508,2.9335541747404776,2.939720083749874,2.945835599894215,2.9518620689096604,2.9578097374532453,2.963708119305439,2.9695905139112218,2.9754867110680485,2.981420272506833,2.987408195160948,2.9934616586120577,2.999587131777501,3.0057874675297485,3.01206282149478,3.018411345571808,3.0248296645757486,3.031313170069201,3.0378561738648355,3.044451963541156,3.051092798556505,3.057769880209772,3.0644733231391856,3.071192150245743,3.077914327207454,3.084626846647264,3.0913158661471183,3.097966898259668,3.104565045341187,3.111095267657229,3.1175426700422046,3.1238927910196352,3.130131878534069,3.136247138209605,3.1422269430447547,3.1480609970437823,3.153740449162848,3.159257957506937,3.1646077066671814,3.1697853833953373,3.1747881171563628,3.1796143927972493,3.184263942624922,3.18873762473902,3.193037293745948,3.1971656690348738,3.201126204855171,3.204922965470498,3.208560507772916,3.2120437729837925,3.2153779884215163,3.2185685797657886,3.221621093852042,3.224541131708567,3.2273342913217906,3.22836358086122
3.0382146835965287,3.090712096362749,3.0321802761392487,2.978014005113092,2.9503375529608005,2.939486401730312,2.937298128514562,2.9399005461550707,2.945010921747869,2.951278427493229,2.9579773187307574,2.964757942097331,2.971478534239356,2.9781043438931505,2.984650274742397,2.991149567598024,2.997637744799797,3.004145321954985,3.0106953409828074,3.017303348372489,3.023978437561522,3.0307245999224186,3.037542008358128,3.0444280760681712,3.051378250833669,3.058386563038231,3.065445969910853,3.072548545082588,3.079685560640994,3.0868475035268563,3.094024061471024,3.1012041070363026,3.108375701722621,3.115526135814936,3.12264201325009,3.1297093848644044,3.1367139275298705,3.1436411617349536,3.150476696287409,3.157206486188032,3.1638170888232304,3.1702959042242846,3.176631387074609,3.182813221109111,3.1888324499404006,3.1946815618855413,3.200354529519448,3.2058468072207966,3.2111552919045248,3.2162782531857244,3.221215239702213,3.22596696825974,3.230535201972455,3.2349226228725176,3.239132703574018,3.243169581720586,3.247037940072249,3.250742894290033,3.254289889801023,3.257684608554029,3.2609328859853464,3.2640406381626987,3.2670137987915395,3.269858265565412,3.270906632820373
3.0198679015028684,3.092089658453163,3.0447171539691618,2.9958747822055627,2.9696351438828468,2.959371222222904,2.957723106420856,2.9608943811876305,2.9665918946840644,2.973444300831688,2.9807124583805544,2.988043697973254,2.9953000670280163,3.0024532063540588,3.009524219689019,3.016551065622518,3.0235721622461003,3.0306192389111306,3.037715193804666,3.044874426610834,3.052104196988053,3.05940623137953,3.066778202099099,3.0742149299873027,3.081709282018513,3.0892527924996256,3.096836059064992,3.104448969324693,3.112080810285538,3.1197203057251293,3.1273556187433416,3.134974349012909,3.142563546846704,3.1501097593586374,3.157599117280077,3.165017465011363,3.1723505307896405,3.1795841292409253,3.186704385160591,3.1936979652474355,3.2005523040656825,3.207255811455579,3.2137980507215285,3.220169879875628,3.2263635514333133,3.232372769489805,3.238192705586013,3.243819977027103,3.2492525928877,3.2544898737094043,3.259532351170304,3.2643816538246133,3.269040384470077,3.273511994014457,3.277800655871199,3.281911144134198,3.2858487179890425,3.28961901410798,3.2932279481745748,3.2966816261805505,3.2999862657029366,3.303148127060524,3.3061734540004,3.309068423386934,3.310135598525225
2.996901662016131,3.0892652195754766,3.0536346082748373,3.01065554991958,2.986206672989413,2.9766994495477856,2.9756575776476,2.979403837883508,2.9856563389365927,2.9930371403834704,3.0008032036833643,3.0086050376505304,3.016312347634179,3.02390550028514,3.031413227030851,3.038879114884215,3.0463451003822097,3.0538445883758683,3.061400701485069,3.0690270016396703,3.076729181858437,3.084506937384732,3.092355644557541,3.100267709695177,3.108233571471356,3.116242396318412,3.124282526969471,3.132341746831827,3.140407417278348,3.1484665364057616,3.1565057585598817,3.164511405174823,3.1724694892867986,3.1803657686864537,3.188185835641342,3.195915245050831,3.203539677323481,3.211045127953416,3.218418112762196,3.225645876124927,3.232716589469667,3.2396195286153424,3.2463452207961154,3.2528855551687417,3.2592338536716063,3.2653849020609536,3.271334943390833,3.277081638003792,3.282623995337222,3.287962283360698,3.293097921534707,3.2980333628841163,3.302771970187336,3.307317890601862,3.311675932244726,3.315851445532497,3.319850211365533,3.323678337609925,3.3273421647972943,3.330848181522816,3.3342029496399714,3.3374130390808623,3.340484971916481,3.343425175116146,3.3445092268390932
2.9691848885502505,3.081845674066076,3.0583191386767443,3.021604664243686,2.999232507085051,2.990614003852481,2.990219339671812,2.994527675364166,3.0012872487053053,3.009126088317221,3.017306055407502,3.0254866085724834,3.033548667864729,3.041483449462524,3.049328589299464,3.0571341092920683,3.0649460194961646,3.072799822281099,3.0807192137887767,3.088717223061647,3.0967982498944626,3.1049602055027585,3.1131963930917586,3.1214970036213168,3.129850223227853,3.1382430030533666,3.146661560572681,3.1550916819276225,3.1635188872894258,3.1719285111532893,3.180305738959075,3.188635631660587,3.196903160922637,3.205093269686333,3.2131909654949355,3.221181447801748,3.229050265008516,3.236783492931228,3.244367923750944,3.251791253289432,3.259042254806767,3.2661109291029264,3.272988623156557,3.2796681124921974,3.286143645414528,3.29241094996035,3.29846720655458,3.3043109908350123,3.309942192042398,3.31536191264138,3.3205723547261194,3.325576698356808,3.3303789763283027,3.334983949193038,3.3393969835899826,3.3436239362754363,3.3476710455955407,3.3515448315786203,3.3552520053644863,3.3587993882795075,3.362193840566506,3.3654421995227604,3.368551226623297,3.3715275630734296,3.372625133985917
2.9365845139753923,3.0694455966849934,3.058172309727594,3.02798685505383,3.0079080244525085,3.000272932539909,3.0005428468908324,3.0053837783023454,3.012589872976012,3.020806120922724,3.0293072147484343,3.0377667978581173,3.0460801975357827,3.05425134654436,3.062327881445158,3.070366941104026,3.078419081696535,3.0865222736318363,3.09470110667197,3.102968368923648,3.1113274387485474,3.1197746966817683,3.1283016071139875,3.1368963598357813,3.1455450815675,3.1542326796041418,3.162943395598113,3.171661145696729,3.1803697138912272,3.1890528537754435,3.197694342187327,3.206278017459877,3.214787825342631,3.223207887195988,3.231522597404001,3.23971675066956,3.2477756944582543,3.2556854980315144,3.2634331271981605,3.271006613082393,3.2783952039142528,3.285589490716774,3.292581500374346,3.299364752539982,3.305934279681059,3.3122866120586765,3.3184197312987385,3.32433299740136,3.3300270546885216,3.335503722236896,3.340765874068808,3.3458173138373315,3.35066264807562,3.355307161380316,3.359756696158206,3.364017538960682,3.3680963148303618,3.371999890586478,3.375735287569157,3.3793096040078883,3.3827299469231806,3.386003373248478,3.3891368397123505,3.3921371609099635,3.3932437594038185
2.8989672658936576,3.051689080286786,3.0526167331944607,3.029093203688444,3.011455798675251,3.004862568221552,3.0057927640997755,3.0111228104413,3.0187053013632337,3.0272114667649173,3.0359357735300394,3.044570659020173,3.053028628062453,3.061327904286046,3.0695270173431943,3.07769076505632,3.085874628204886,3.0941193547558847,3.10245071090828,3.1108815153458584,3.1194143881890373,3.1280444322813263,3.1367615128422046,3.1455520418951,3.154400291725683,3.163289310883817,3.172201529516545,3.1811191367603286,3.190024301720651,3.1988992964232867,3.207726566240976,3.216488781631697,3.2251688946799035,3.2337502149817463,3.242216511463265,3.250552140322827,3.25874219394705,3.266772662015433,3.274630593984026,3.282304251650718,3.289783241525582,3.2970586188540247,3.304122957897396,3.3109703860652697,3.31759658225886,3.3239987420577024,3.3301755140477787,3.336126912485096,3.3418542119050225,3.347359829133968,3.352647197727526,3.357720639226568,3.36258523490687,3.3672467009931464,3.371711269588119,3.3759855770088065,3.380076560655885,3.383991365135934,3.387737257959152,3.391321554848665,3.3947515544801936,3.398034482275702,3.401177442755556,3.40418737986154,3.405297688340157
2.856202019082952,3.02821110371856,3.0411001190750224,3.024248352990391,3.009134706012617,3.00360744300259,3.0051741342935,3.010938338272747,3.0188203644723184,3.02752517156291,3.036372873686662,3.045078623512328,3.0535744112897,3.0618940083974624,3.0701075109591582,3.0782877671326205,3.086495458442668,3.094774351830252,3.1031516289417183,3.1116403839421687,3.120242727417923,3.1289527315326606,3.1377589019472225,3.14664610043722,3.1555969568509505,3.1645928551517355,3.173614588813486,3.18264277452693,3.191658100189269,3.2006414685936235,3.2095740842704505,3.2184375184077845,3.2272137758030617,3.235885378391925,3.2444354716696733,3.2528479538069583,3.261107621958028,3.269200326787008,3.2771131244576868,3.284834415158769,3.2923540585003965,3.299663458513316,3.306755613839241,3.3136251317225445,3.320268207101251,3.326682570202245,3.332867407498471,3.3388232615538684,3.3445519154736805,3.350056267349706,3.3553401995000844,3.360408446616572,3.365266466128223,3.369920313406105,3.374376523722741,3.3786420023581245,3.382723923721348,3.3866296400007387,3.390366599501637,3.393942274587584,3.397364098957261,3.400639413825275,3.403775422477413,3.406779152596121,3.4078873127749687
2.808162686590639,2.9986587048555475,3.0230976235453206,3.0128149909311404,3.000245866080186,2.995776816139584,2.997939009692585,3.004073291854147,3.012173751136888,3.020984759371319,3.029856840973981,3.0385310630308453,3.0469607243332875,3.055196070328408,3.0633192098216897,3.071411276240397,3.0795383206270395,3.0877472973500537,3.0960669938325736,3.104510993137972,3.1130811257265605,3.121770669435139,3.1305670054471,3.139453672633849,3.148411873343594,3.157421526308392,3.166461970026999,3.175512411447851,3.1845522000838944,3.193560991810154,3.202518851629737,3.211406331382488,3.2202045468231217,3.228895268670656,3.237461033743912,3.245885275680198,3.254152469433788,3.262248280440226,3.2701597077443973,3.277875210483179,3.285384808617287,3.2926801514015764,3.2997545500590464,3.306602974163522,3.3132220138611688,3.3196098120219766,3.325765971681128,3.331691444601648,3.3373884067731048,3.342860126186712,3.348110827504047,3.3531455574714246,3.3579700540849373,3.3625906218196486,3.3670140145385288,3.3712473272038608,3.3752978970370933,3.379173214448115,3.3828808437496005,3.386428353462576,3.3898232558685577,3.393072955324073,3.396184704778024,3.399165569873291,3.4002654129822805
2.754731588899924,2.9626922783178937,2.9981129373797764,2.9941959825568496,2.984135709862359,2.980688077930748,2.9833898116291646,2.989823053344952,2.998058674178986,3.0068843745927274,3.015684738790968,3.02422921582066,3.032493745343532,3.040545639678113,3.0484792376012844,3.056384034460732,3.064331509778414,3.0723718977550294,3.0805357296715448,3.088837255581506,3.0972782320052565,3.1058513642753494,3.1145431359160134,3.123335986520271,3.1322099054826578,3.1411435477407443,3.150114982477494,3.1591021750395205,3.168083286021688,3.177036854364938,3.185941915440781,3.194778091075209,3.203525676412629,3.212165738304704,3.220680231210383,3.229052129859546,3.2372655726489485,3.2453060065394483,3.2531603228126547,3.2608169733619112,3.268266058901772,3.275499383247236,3.282510470896257,3.289294548201297,3.2958484909915127,3.302170743344248,3.3082612133096885,3.314121151691805,3.31975301979742,3.325160351453775,3.330347613758164,3.335320070182863,3.3400836487823105,3.344644817536915,3.349010468189115,3.353187809458635,3.3571842700793915,3.361007411814068,3.3646648523307103,3.3681641976499805,3.371512983749496,3.374718626794015,3.37778838140508,3.380729306338878,3.3818145082048767
2.6958032082797154,2.9199873249364683,2.965678723236199,2.9678348189233232,2.960196827033824,2.9577076795112327,2.960880085379474,2.967535870626292,2.975822825794836,2.9845741995223687,2.993211197742421,3.001533398849337,3.009540232151897,3.0173163411770227,3.02496828598165,3.0325938431200488,3.040269868982552,3.0480498919743058,3.055966270304836,3.064034060607132,3.072255125098678,3.080621800603343,3.0891198883856723,3.097730945714259,3.106433960460552,3.115206524796029,3.124025625948033,3.132868159196449,3.141711250490022,3.150532457847769,3.159309904036303,3.168022378356217,3.1766494328865345,3.185171487987233,3.193569952957903,3.201827360922354,3.2099275117347688,3.217855613591792,3.225598412772043,3.2331443014294043,3.240483395259674,3.247607575752149,3.254510494935213,3.26118754358041,3.267635786360389,3.2738538691900816,3.2798419049462253,3.2856013439102543,3.2911348349354084,3.2964460826085418,3.3015397047421424,3.306421093622452,3.31109628353313,3.3155718263505203,3.319854676335768,3.3239520848034574,3.3278715049294063,3.3316205067075164,3.3352067018232097,3.338637678065308,3.341920942801415,3.345063874943768,3.348073684795453,3.350957381135195,3.3520215371162263
2.631288205785562,2.8702369473807936,2.925357100663218,2.933215264168968,2.927867525271308,2.9262505509553884,2.929813643201608,2.936611625486701,2.944866695072978,2.9534582691687854,2.961845696756157,2.969859739269184,2.9775236974218413,2.9849394920540613,2.9922256754544683,2.999488069543539,3.0068087452792613,3.014244459976486,3.021829424317334,3.029579599654549,3.037497103917864,3.045574088582825,3.0537958738043227,3.062143342214479,3.070594686143207,3.0791266335468777,3.0877152769445653,3.0963366149062392,3.104966896462542,3.1135828396144323,3.122161777733261,3.130681772467568,3.139121718901543,3.147461457885856,3.155681901389773,3.163765169811094,3.171694734913016,3.179455559017096,3.187034219937216,3.194419011820909,3.2016000140618988,3.208569123511741,3.21532004846606,3.221848265972448,3.228150946505573,3.2342268516973465,3.240076211658244,3.245700588447972,3.251102731777277,3.256286432190936,3.261256375956888,3.2660180049217185,3.270577383653726,3.2749410754630133,3.2791160282225,3.2831094704877195,3.286928818019478,3.290581590590119,3.2940753387373256,3.297417580010233,3.30061574417853,3.303677126794533,3.306608850477584,3.309417833270267,3.3104544631665815
2.561117554374757,2.813155314972003,2.876740878140663,2.889861179761034,2.886631194115388,2.885779159922208,2.889643291332311,2.896500190783937,2.904641520721656,2.9129919965227185,2.921049650383787,2.928676822230884,2.935920620495329,2.9428998836778866,2.949744713182377,2.95656858750056,2.9634585187345617,2.970474346181624,2.9776520982450703,2.985008694591959,2.992546626128018,3.0002580183176244,3.008127894354568,3.016136658184825,3.024261904951897,3.032479692583696,3.040765404415579,3.0490943161350432,3.057441959928977,3.0657843586790654,3.0740981850639764,3.082360884834634,3.0905507903376312,3.098647239319663,3.106630704836601,3.1144829351099657,3.122187096912905,3.1297279130851754,3.137091783727588,3.144266881460761,3.1512432131983585,3.1580126441137946,3.164568882753794,3.170907429342419,3.177025491791144,3.1829218754957824,3.188596853750204,3.194052025521754,3.1992901667428426,3.204315080352584,3.209131449224226,3.2137446950954103,3.2181608456524904,3.222386411179419,3.2264282715196204,3.230293573689424,3.2339896401074446,3.23752388720663,3.2409037540008807,3.244136640082586,3.24722985247362,3.2501905606870185,3.253025759351002,3.2557422377379286,3.2567447433996057
2.4852466260644843,2.748482216788409,2.81945613728483,2.8373374691082054,2.8360165759163336,2.835803395602562,2.839870377399693,2.84670065053629,2.854648183648333,2.862680739903955,2.8703346584036784,2.877503633733629,2.8842580956887867,2.890733147190596,2.897069786875984,2.903388609103205,2.9097811811359606,2.9163101929402253,2.9230133922529413,2.92990866261514,2.936998949033537,2.944276483322278,2.95172615600428,2.9593280740121672,2.967059423806868,2.974895781186568,2.9828120024633566,2.99078281336038,2.9987831905015296,3.006788609622836,3.01477521618711,3.022719958144744,3.030600707174787,3.0383963835217767,3.046087090238085,3.0536542556103905,3.061080777297699,3.068351158772665,3.0754516276883845,3.082370226730826,3.0890968696957546,3.095623358800722,3.101943362615017,3.108052357067199,3.113947534437984,3.119627686753333,3.125093070658269,3.1303452606770747,3.1353869970774344,3.14022203356792,3.1448549888791093,3.149291205233101,3.153536615703815,3.1575976217239186,3.161480981334205,3.165193708374471,3.1687429824570943,3.1721360693890146,3.175380251532137,3.178482767517413,3.181450760692348,3.1842912356300115,3.1870110220359,3.189616745389936,3.1905783515394064
2.403659066164142,2.675988696080543,2.753166593079256,2.7752529144846183,2.7755998970117104,2.7758823240509223,2.780046257543604,2.7867625143209693,2.7944381903563933,2.802080574651076,2.8092630852373346,2.815909966642052,2.822114082231213,2.828025862694496,2.833796346619708,2.8395525510363067,2.84539009714668,2.851374206235081,2.857544179386867,2.8639188176302555,2.870501561379547,2.8772848508148074,2.884253585185471,2.8913877390998004,2.898664266591803,2.906058440829724,2.91354476804966,2.921097594409521,2.92869150206494,2.936301569467866,2.9439035521063515,2.951474023729089,2.9589905045412954,2.9664315915311,2.973777096720759,2.981008192075841,2.988107554570957,2.995059502014485,3.0018501093283323,3.0084672960023857,3.0149008776956583,3.0211425782924226,3.0271860021425403,3.0330265692893734,3.038661418913545,3.044089287701139,3.049310370416737,3.0543261697261928,3.0591393415420587,3.063753541115934,3.0681732738640406,3.072403753828676,3.076450771657436,3.0803205732148107,3.084019749295163,3.08755513651226,3.0909337290965846,3.094162601176731,3.0972488389613404,3.100199482181877,3.103021474137499,3.1057216196438087,3.108306550208433,3.110782695766549,3.111696406192056
